id_despesa,id_projeto,cd_identificador_rubrica,ds_despesa,tx_justificativa,vl_unitario,nr_quantidade,vl_despesa,fl_fonte_recurso,id_receita,ds_unidade_medida,fl_origem_material,fl_ressarcimento,ds_tipo_ressarcimento,fl_tipo_pessoa_servico,dt_calculo_imposto
71305,19111,339039,"Criação do Repositório de Contações via Podcast","Criação do Repositório de Contações via Podcast: este recurso será elaborado a partir dos áudios das histórias dos encontros/atividades deste Programa de Extensão, os quais serão registrados com o suporte de áudio do celular dosoficineiros, sendo que, na sequência, serão enviados ao drive compartilhado do Programa. Cada arquivo será identificado com: a) Escola b) Título; c) Breve descrição; d) Autores/as docentes e) Data; Com a participação dos  coletivos educadores e dos integrantes deste Programa, serão consideradas 5 histórias e estas serão editadas de modo a integrarem uma coletânea em áudio, a ser afixadaem plataforma de streaming, em caráter público.",400.00,1.00,400.00,I,,,,,,J,2022-06-19
71306,19111,339039,"Projeto gráfico e diagramação de Material Didático (E-book)","Projeto gráfico e diagramação de Material Didático (E-book):Produção de um E-book a partir da contação de histórias do livro As Aventuras de Belinha, relatando as experiências da atividade com docentes e graduandos, bem como com produções e ilustrações das crianças. Neste sentido, a produção deste material vai constituir um recurso didático para que, futuramente, outros professores possam realizar a contação na perspectiva de multiplicadores deste Programa de Extensão. Observação: a contratação deste serviço de pessoa jurídica inclui: 1) Registro no ISBN, ficha catalográfica e código de barras; 2) Projeto gráfico e diagramação da obra; 3) criação de capas.",2000.00,1.00,2000.00,I,,,,,,J,2022-06-19
71307,19111,339039,"Confecção de fantoches","Confecção de fantoches (referentes aos principais personages da obra) para a atividade de contação de história do livro As Aventuras de Belinha.",850.00,1.00,850.00,I,,,,,,J,2022-06-19
71308,19111,339030,"Pigmentos naturais (temperos: cúrcuma, urucum, espinafre, beterraba)",,4.90,10.00,49.00,I,,u,,,,,
71309,19111,339030,"Bloco de desenhos A4, 140g, com 20 folhas",,10.90,20.00,218.00,I,,u,,,,,
71310,19111,339030,"Mapa da Reserva Ecológica do Taim",,35.70,1.00,35.70,I,,u,,,,,
71311,19111,339030,"Papel Sulfite Folha A4 (pacote com 500 folhas)",,26.90,2.00,53.80,I,,u,,,,,
71312,19111,339030,"Álcool Líquido 70 INPL 5L",,35.50,2.00,71.00,I,,u,,,,,
71313,19111,339030,"Cola Extra 500G",,16.90,2.00,33.80,I,,u,,,,,
71314,19111,339030,"Pincel Pêlo de Marta Chato",,9.00,20.00,180.00,I,,u,,,,,
71573,19179,339014,,"Participação em Eventos Acadêmicos",265.00,4.00,1060.00,A,,,,,,,
71574,19179,339014,,"Participação em Evento Acadêmico",265.00,4.00,1060.00,A,,,,,,,
71575,19179,339030,"Folhas A4",,22.00,100.00,2200.00,A,,u,,,,,
71576,19179,339030,"Tonner Impressora HP P1505",,70.00,10.00,700.00,A,,u,,,,,
71577,19179,339033,,"Passagens aéreas participação em eventos",1300.00,2.00,2600.00,A,,,,,,,
71578,19179,449052,Microcomputador,"Susbtituição dos micros utilizados pelos bolsistas do Paiets",6000.00,2.00,12000.00,A,,,N,,,,
71579,19179,449052,Notebook,"Notebook a serviço das aulas prepatárioas do PAIETS",6000.00,1.00,6000.00,A,,,N,,,,
71580,19179,449052,"Projetor multimídia Powerlite E20 Epson - V11H981020","Projetor utilizado nas aulas do PAIETS",4200.00,1.00,4200.00,A,,,N,,,,
71581,19179,339036,Pedagogo,"Articular ações entre os projetos que constituem o PAIETS",3000.00,1.00,3000.00,A,,,,,,F,2023-06-19
71582,19179,339039,"Serviço Editorial","Publicação de obra relacionada aos trabalhos desenvolvidos no PAIETS",6000.00,1.00,6000.00,A,,,,,,J,2023-06-19
71583,19179,339020,,"Pagamento de bolsa para a coordenação do PAIETS",22200.00,1.00,22200.00,A,,,,,,,
71584,19179,339133,"Passagens urbanas",,8730.00,1.00,8730.00,A,,,,N,,,
71585,19179,339020,,"Serviço de Secretaria em conjunto com bolsistas",12000.00,1.00,12000.00,A,,,,,,,
71586,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71587,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71588,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71589,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71590,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71591,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71592,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71593,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71594,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71595,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71596,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71597,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71598,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71599,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71600,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71601,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71602,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71603,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71604,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71605,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71606,19179,339018,,"Pagamento de bolsas para estudantes que atuam nos cursos populares",8037.60,1.00,8037.60,A,,,,,,,
71735,19230,339018,,"Alunos para atividades de pesquisa e desenvolvimento",14780.00,1.00,14780.00,T,,,,,,,
71736,19230,339030,"Material de consumo",,11960.70,1.00,11960.70,T,5478,u,,,,,
71737,19230,339020,,"Apoio técnico iTec",1830.26,1.00,1830.26,T,,,,,,,
71738,19230,339020,,"Servidor/pesquisador para atividades de pesquisa e desenvolvimento e também atividades administrativas.",5037.40,1.00,5037.40,T,,,,,,,
71739,19230,339020,,"Apoio de gestão e técnico iTec",5608.31,1.00,5608.31,T,,,,,,,
71740,19230,339020,,"Apoio de gestão iTec",3450.00,1.00,3450.00,T,,,,,,,
71741,19230,339018,,"Atividades de pesquisa e desenvolvimento.",7200.00,1.00,7200.00,T,,,,,,,
71742,19230,339020,,"Atividade de pesquisa e desenvolvimento tecnológico",73900.00,1.00,73900.00,T,,,,,,,
71743,19230,339020,,"Atividade de pesquisa e desenvolvimento tecnológico",61583.33,1.00,61583.33,T,,,,,,,
71744,19230,339020,,"Atividade de coordenação e pesquisa",61583.33,1.00,61583.33,T,,,,,,,
71745,19230,339020,,"Atividade de pesquisa e desenvolvimento tecnológico.",49266.67,1.00,49266.67,T,,,,,,,
71926,19246,339030,"Material de consumo (alimentos)",,1250.00,1.00,1250.00,A,,u,,,,,
71927,19246,339030,"Material para cenografia e decoração",,4000.00,1.00,4000.00,T,5512,u,,,,,
71928,19246,339033,,"Deslocamentos necessários às atividades do evento.",100.00,8.00,800.00,T,5512,,,,,,
71929,19246,339030,"Material de consumo (alimentos)",,1000.00,1.00,1000.00,T,5513,u,,,,,
71930,19246,339039,"Contratação de artistas","Contratação de artistas para qualificação das atividades do evento.",5000.00,1.00,5000.00,T,5513,,,,,J,2019-09-16
71931,19246,339030,"Material de consumo (ferragem)",,2500.00,1.00,2500.00,T,5513,u,,,,,
71932,19246,339033,,"Deslocamentos necessários às atividades do evento.",100.00,8.00,800.00,T,5512,,,,,,
71933,19246,339039,"Içamento de containers","Necessidade de utilização dos containers durante o evento.",3000.00,1.00,3000.00,T,5512,,,,,J,2019-09-11
71934,19246,339030,"Material elétrico",,4000.00,1.00,4000.00,T,5512,u,,,,,
71935,19246,339036,"Cachê de artistas","Contratação de artistas para apresentações durante o evento",2000.00,1.00,2000.00,T,5512,,,,,F,2021-12-17
71936,19246,339036,"Contração de animadores para atividades da Rua das Crianças","Complementação das atividades executas pela FURG.",1600.00,1.00,1600.00,T,5512,,,,,F,2021-12-17
71937,19246,339036,"Contratação de oficineiros","Contratação de oficineiros para qualificação das atividades durante o evento.",5800.00,1.00,5800.00,A,,,,,,F,2021-12-17
71938,19246,339039,Taxas,"Pagamentos de taxas como ART e outras.",400.00,1.00,400.00,T,5512,,,,,J,2019-09-16
71939,19246,339039,"Contratação serviço de internet","Contratação de empresa especializada que forneça serviço de internet e de transmissão.",10000.00,1.00,10000.00,T,5513,,,,,J,2019-09-16
71940,19246,339039,"Transporte de containers","Deslocamentos necessários às atividades do evento.",10000.00,1.00,10000.00,T,5512,,,,,J,2019-09-11
71941,19246,339033,,"Deslocamentos necessários para atividades do evento",13.00,10.00,130.00,T,5512,,,,,,
71942,19246,339014,,"Atendimento das demandas do evento",250.00,16.00,4000.00,A,,,,,,,
71943,19246,339030,"Jogos Infantis",,150.00,8.00,1200.00,A,,u,,,,,
71944,19246,339033,,"Deslocamentos necessários às atividades do evento.",800.00,3.00,2400.00,T,5512,,,,,,
71945,19246,339033,,"Deslocamentos necessários às atividades do evento.",800.00,3.00,2400.00,T,5512,,,,,,
71946,19246,339039,"Serviço de cópia e impressões","Necessidade de impressão da planta às vésperas do evento visando a liberação dos bombeiros. Para tal serviço, utilizamos o local mais próximo que faz impressão em folhas maiores.",80.00,1.00,80.00,A,,,,,,J,2019-09-11
71947,19246,339030,"Material de expediente para atividades na ""Rua das Crianças""",,4500.00,1.00,4500.00,A,,u,,,,,
71948,19246,339030,"Material de consumo (de uso eventual)",,3415.60,1.00,3415.60,T,5513,u,,,,,
71949,19246,339030,"Material para manutenção predial",,2000.00,1.00,2000.00,T,5512,u,,,,,
71950,19246,339030,"Material de consumo (material para impressão gráfica)",,1000.00,2.00,2000.00,T,5512,u,,,,,
71951,19246,339039,"Contratação de mídias","Contratação de empresa especializada em publicidade e propaganda para divulgação do evento.",2000.00,1.00,2000.00,T,5513,,,,,J,2021-12-14
71952,19246,339039,"Contratação de Produção do evento","Contratação de empresa especializada em pré-produção e produção de eventos.",7000.00,1.00,7000.00,T,5513,,,,,J,2021-12-14
71953,19246,339039,"Animadores Culturais","Contratações de animadores culturais para complementar as atividades do evento.",2000.00,1.00,2000.00,T,5513,,,,,J,2021-12-14
71954,19246,339036,"Animadores Culturais","Contratação de contador de histórias e/ou profissionais animadores",1600.00,1.00,1600.00,T,5513,,,,,F,2021-12-14
71955,19246,339036,"Contratação de Brigadistas","Contratação de brigadistas para acompanhamento do evento",5000.00,1.00,5000.00,T,5513,,,,,F,2021-12-14
71956,19246,339030,"Suprimento de Fundos",,1000.00,2.00,2000.00,A,,u,,,,,
71957,19246,339036,"Contratação de Montadores","Auxilio nas atividades de montagem e desmontagem da estrutura física do evento",15420.00,1.00,15420.00,T,5512,,,,,F,2021-12-17
71958,19246,339036,"Contratação de costureira","Necessidade de confecção de mascote para interação nas atividades da Rua das Crianças",580.00,1.00,580.00,T,5512,,,,,F,2021-12-17
72019,19250,339039,Camisetas,"Para dar identidade a equipe",3000.00,1.00,3000.00,I,,,,,,J,2021-08-05
72020,19250,339014,,"contato com instituições, agentes culturais e lideranças do município",200.00,6.00,1200.00,I,,,,,,,
72021,19250,339014,,"Contato com lideranças, agentes culturais e instituições do município",200.00,10.00,2000.00,I,,,,,,,
72022,19250,339039,"curso de capacitação de 120h para equipe de trabalho e acadêmicos da FURG","Contração de co-orientação de empresa parceira do Programa para desenvolvimento do curso de capacitação de 120h para equipe de trabalho e acadêmicos da FURG;",15000.00,1.00,15000.00,I,,,,,,J,2021-11-30
72023,19250,339039,"Serviços gráficos e editoriais","Impressão de livro, placas PV e obras",17000.00,1.00,17000.00,I,,,,,,J,2021-11-23
72024,19250,339039,"mapeamento de grupos e espaços de fomento da arte e cultura negra","Contratação de empresa especializada para realização de  mapeamento de grupos e espaços de fomento da arte e cultura negra dos municípios envolvidos no projeto e  produção de audiovisual com registro e homenagem as lideranças e artistas negros de cada município;",25000.00,1.00,25000.00,I,,,,,,J,2021-11-30
72025,19250,339039,"Curso de capacitação de 120h com professores de escolas públicas dos municípios de Santa Vitória do Palmar, Santo Antônio da Patrulha e São Lourenço do Sul;","Contratação de empresa especializada para o desenvolvimento do Curso de capacitação de 120h com professores de escolas públicas dos municípios de Santa Vitória do Palmar, Santo Antônio da Patrulha e São Lourenço do Sul;",15000.00,1.00,15000.00,I,,,,,,J,2021-11-30
72026,19250,339039,"oficinas para os estudantes das escolas públicas","Contratação de empresa especializada para a realização de 12 oficinas para os estudantes das escolas públicas que acolheram os encontros para professores;",15000.00,1.00,15000.00,I,,,,,,J,2021-11-30
72027,19250,339030,"Materiais de consumo diversos",,330.00,10.00,3300.00,I,,u,,,,,
72028,19250,339033,,"garantir a participação de alguns artistas em ações locais",256.00,1.00,256.00,I,,,,,,,
72029,19250,339018,,"Que integraram as ações previstas no programa, com vistas a contribuição na sua formação",3600.00,1.00,3600.00,I,,,,,,,
72030,19250,339018,,"Que integraram as ações previstas no programa, com vistas a contribuição na sua formação",3600.00,1.00,3600.00,I,,,,,,,
72031,19250,339020,,"Produzir o diagnóstico cultural de agentes culturais e artistas negros nos municípios envolvidos no projeto.",20000.00,1.00,20000.00,I,,,,,,,
72032,19250,339018,,"Que integraram as ações previstas no programa, com vistas a contribuição na sua formação",2000.00,1.00,2000.00,I,,,,,,,
72033,19250,339039,"Oficinas itinerantes em feiras e eventos","Contratação de grupo artístico para circulação da ação",10424.00,1.00,10424.00,I,,,,,,J,2023-06-11
72034,19250,339018,,"Para desenvolvimento do mapeamento cultural",6655.00,1.00,6655.00,I,,,,,,,
72035,19250,339020,,"Produção de cartografias, mapeamentos e relatório final",11449.00,1.00,11449.00,I,,,,,,,
72036,19250,339039,"Produção de e-book e livro fotográfico e  realização de exposições artísticas itinerantes","Contratação de empresa especializada para produção de e-book e livro fotográfico e  realização de 10 exposições artísticas itinerantes com a presença dos artistas (esta ação envolve pré-produção e produção, envolvendo os custos com pagamento de cachê aos artistas para consentimento e uso de suas obras).",21516.00,1.00,21516.00,I,,,,,,J,2023-07-03
72103,19257,339018,,"Bolsista para o desenvolvimento das atividades da INNOVATIO.",20500.00,1.00,20500.00,A,,,,,,,
72104,19257,339018,,"Bolsista para o desenvolvimento das atividades da INNOVATIO.",19500.00,1.00,19500.00,A,,,,,,,
72106,19257,339014,,"Pagamento de diárias para capacitação da equipe fora da cidade e/ou pagamento de diárias para trazer à cidade consultores que atendam aos objetivos de capacitação da equipe da Innovatio e/ou de empresas incubadas e projetos de pré-incubação da incubadora.",250.00,50.00,12500.00,A,,,,,,,
72107,19257,339030,"Material de escritório - diversos",,12.50,200.00,2500.00,A,,u,,,,,
72108,19257,339030,"Impressões de itens em gráficas externas à FURG",,50.00,100.00,5000.00,A,,u,,,,,
72109,19257,339030,"Tintas especiais para prédio da Innovatio",,60.00,10.00,600.00,A,,u,,,,,
72110,19257,339033,,"Passagens aéreas de deslocamento da equipe da Innovatio, de empreendedores incubados ou de consultores contratados.",500.00,50.00,25000.00,A,,,,,,,
72111,19257,339033,,"Passagens terrestres de deslocamento da equipe da Innovatio, de empreendedores incubados ou de consultores contratados.",140.00,30.00,4200.00,A,,,,,,,
72112,19257,449052,"Materiais decorativos","Materiais para compor, exclusivamente, o ambiente da INNOVATIO.",150.00,30.00,4500.00,A,,,N,,,,
72113,19257,449052,"Móveis de escritório","Móveis necessários ao atendimento de fins exclusivos da Innovatio",400.00,25.00,10000.00,A,,,N,,,,
72114,19257,449052,Livros,"Livros didáticos para compor o acervo da INNOVATIO nas áreas de empreendedorismo e inovação.",30.00,98.00,2940.00,A,,,N,,,,
72115,19257,339030,"Itens de coffee-break para as atividades",,10.00,150.00,1500.00,A,,u,,,,,
72116,19257,339039,"Inscrição da equipe da Innovatio em cursos e eventos","Capacitação da equipe da Innovatio",10000.00,1.00,10000.00,A,,,,,,J,2020-09-11
72117,19257,449051,"Consertos em geral do espaço da INNOVATIO e dos móveis e equipamentos",,250.00,20.00,5000.00,A,,,,,,,
72118,19257,339039,"Pagamento de licença de software mais mentorias para acompanhamento e gestão da Incubadora e dos Incubados","Manutenção da licença de software + mentorias para acompanhamento da gestão da Incubadora e acompanhamento das empresas incubadas.",53080.00,1.00,53080.00,A,,,,,,J,2021-05-14
72119,19257,449052,"Equipamentos de Informática","Equipamentos para suporte à gestão da Innovatio",4000.00,6.00,24000.00,A,,,N,,,,
72120,19257,339039,"Pagamento de consultoria/assessoria para a Innovatio e para empresas incubadas","Atender ao desenvolvimento da Innovatio e das empresas incubadas",20000.00,1.00,20000.00,A,,,,,,J,2021-05-14
72121,19257,339036,"Contratação de pessoa física para prestação de serviços relacionados à certificação CERNE","Certificação CERNE para a Incubadora.",15000.00,1.00,15000.00,A,,,,,,F,2021-05-14
72122,19257,339039,"Contratação de empresa para prestação de serviços relacionados à certificação CERNE","Certificação CERNE para a Incubadora.",25000.00,1.00,25000.00,A,,,,,,J,2021-05-14
72126,19258,339020,,"Contratação para assessoria à Innovatio e às empresas incubadas",18000.00,1.00,18000.00,A,,,,,,,
72127,19258,339018,,"Auxílio nas atividades da Innovatio",13965.00,1.00,13965.00,A,,,,,,,
72128,19258,339039,"Inscrição da equipe da Innovatio em cursos e eventos","Capacitação da equipe da Innovatio",25000.00,1.00,25000.00,A,,,,,,J,2022-10-19
72129,19258,449051,"Obras diversas que atendam aos objetivos do Programa de Incubação",,3450.00,1.00,3450.00,A,,,,,,,
72130,19258,339033,,"Passagens aéreas para atender ao Programa de Incubação",17500.00,1.00,17500.00,A,,,,,,,
72131,19258,339033,,"Passagens terrestres para atender ao Programa de Incubação",3000.00,1.00,3000.00,A,,,,,,,
